Model,Scenario,Region,ESP Indicator Name,Unit of Entry,1990,1995,2000,2005,2010,2011,2013,2015,2020,2030
UNFCCC Biennial Reports,Historical emissions (BR2),Monaco,Emissions|GHG Emissions by gas without LULUCF|CH4,Mt CO2e/yr,"0,00152","0,00098","0,00189","0,00212","0,00209",,"0,00263",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Netherlands,Emissions|GHG Emissions by gas without LULUCF|CH4,Mt CO2e/yr,"32,93551","30,86064","25,50977","20,47622","19,22834",,"19,22834",,,
UNFCCC Biennial Reports,Historical emissions (BR2),New Zealand,Emissions|GHG Emissions by gas without LULUCF|CH4,Mt CO2e/yr,"33,29136","34,30542","36,22448","36,8263","35,05219",,"35,61592",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Norway,Emissions|GHG Emissions by gas without LULUCF|CH4,Mt CO2e/yr,"6,27333","6,42146","6,21548","5,906","5,63631","5,48551",,,,
UNFCCC Biennial Reports,Historical emissions (BR2),Poland,Emissions|GHG Emissions by gas without LULUCF|CH4,Mt CO2e/yr,"67,43557","58,40266","49,17184","46,98185","43,51517",,"42,09714",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Portugal,Emissions|GHG Emissions by gas without LULUCF|CH4,Mt CO2e/yr,"11,33918","12,60233","13,29073","13,99714","12,77064",,"12,21258",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Romania,Emissions|GHG Emissions by gas without LULUCF|CH4,Mt CO2e/yr,"62,13766","42,88953","36,03106","35,26947","29,29578",,"28,7098",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Russia,Emissions|GHG Emissions by gas without LULUCF|CH4,Mt CO2e/yr,"593,579","461,17722","434,6278","473,75625","491,08384",,,,,
UNFCCC Biennial Reports,Historical emissions (BR2),Slovakia,Emissions|GHG Emissions by gas without LULUCF|CH4,Mt CO2e/yr,"7,07079","6,09733","5,41537","5,13883","4,67669",,"4,52781",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Slovenia,Emissions|GHG Emissions by gas without LULUCF|CH4,Mt CO2e/yr,"2,41826","2,31497","2,38999","2,37054","2,06322",,"1,94762",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Spain,Emissions|GHG Emissions by gas without LULUCF|CH4,Mt CO2e/yr,"32,507","34,621","38,786","39,611","39,289",,"38,169",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Switzerland,Emissions|GHG Emissions by gas without LULUCF|CH4,Mt CO2e/yr,"6,21139","5,89564","5,3954","5,14721","5,07594",,"4,90117",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Turkey,Emissions|GHG Emissions by gas without LULUCF|CH4,Mt CO2e/yr,"46,76484","48,47431","51,02294","52,21691","60,44123",,,,,
UNFCCC Biennial Reports,Historical emissions (BR2),United Kingdom,Emissions|GHG Emissions by gas without LULUCF|CH4,Mt CO2e/yr,"137,21903","130,17192","114,09711","92,25584","67,21318",,"56,39441",,,
UNFCCC Biennial Reports,Historical emissions (BR2),United States,Emissions|GHG Emissions by gas without LULUCF|CH4,Mt CO2e/yr,743,747,704,700,662,,630,,,
UNFCCC Biennial Reports,Historical emissions (BR2),Australia,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,"278,22035","304,92464","349,88401","384,74134","404,77391",,"398,52789",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Belarus,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,"103,80685","57,59977","53,31928","56,66977","58,29796",,"60,51347",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Belgium,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,"120,92661","125,54563","126,13934","125,02891","114,01414",,"101,66232",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Bulgaria,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,"80,28615","57,89457","45,66946","50,63131","47,82494",,"42,75577",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Canada,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,463,494,572,580,556,,570,,,
UNFCCC Biennial Reports,Historical emissions (BR2),Croatia,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,"24,0743","17,32648","20,07372","23,75349","21,43205",,"18,62085",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Cyprus,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,"4,6585","5,57817","6,87367","7,75926","7,91489",,"6,44045",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Czech Republic,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,"161,70015","129,78476","125,30713","124,04097","115,03397","113,28433",,,,
UNFCCC Biennial Reports,Historical emissions (BR2),Denmark,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,"53,569","61,594","54,268","51,505","49,086",,"41,622",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Estonia,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,"36,75865","18,00197","15,17015","16,43384","17,81961",,"19,64084",,,
UNFCCC Biennial Reports,Historical emissions (BR2),European Union,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,"4460,311","4201,31","4161,878","4286,47","3933,903",,"3649,699",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Finland,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,"56,92755","56,92755","58,09875","57,10125","56,80852",,"63,69497",,,
UNFCCC Biennial Reports,Historical emissions (BR2),France,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,"398,17531","398,1697","413,49517","423,31377","388,74381",,"365,71717",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Germany,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,"1050,88501","938,02415","899,38587","865,93126","833,1116",,"840,60524",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Hungary,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,"72,98431","61,23758","58,21754","60,22306","52,07922",,"43,88792",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Iceland,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,"2,16011","2,31822","2,77592","2,85293","3,43181","3,33275",,,,
UNFCCC Biennial Reports,Historical emissions (BR2),Ireland,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,"32,82178","35,77798","45,17085","48,03127","41,62092",,"37,12345",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Italy,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,"436,20383","447,20096","465,17278","491,00631","428,93559",,"360,42265",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Japan,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,"1154,40275","1240,76263","1272,50483","1304,37596","1211,5346",,"1310,69142",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Kazakhstan,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,"272,705","166,996","137,371","185,77","232,911",,"234,877",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Latvia,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,"19,53934","9,05901","7,01242","7,73303","8,47849",,"7,27602",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Liechtenstein,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,"0,19932","0,20452","0,2218","0,23275","0,19345",,"0,19468",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Lithuania,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,"35,82581","15,04041","11,8169","13,95981","13,62058",,"13,03227",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Luxembourg,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,"11,9615","9,17405","8,81912","12,15018","11,29432",,"10,30528",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Malta,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,"1,87075","2,21686","2,35972","2,69042","2,62638",,"2,41895",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Monaco,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,"0,09539","0,09899","0,09832","0,08875","0,07547",,"0,07443",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Netherlands,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,"160,45627","171,87109","170,90983","176,70283","166,22917",,"166,22917",,,
UNFCCC Biennial Reports,Historical emissions (BR2),New Zealand,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,"25,39226","28,11196","32,31511","37,60031","34,60469",,"34,61086",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Norway,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,"35,59988","38,32215","41,99598","43,46906","45,8108","44,95799",,,,
UNFCCC Biennial Reports,Historical emissions (BR2),Poland,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,"379,46482","363,90096","319,48257","323,58636","336,69502",,"322,90021",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Portugal,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,"44,89642","54,10506","65,35502","68,81633","52,20449",,"47,40847",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Romania,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,"173,01237","127,24943","94,08796","101,21926","79,72718",,"73,43739",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Russia,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,"2498,5423","1572,59728","1471,33744","1524,78987","1598,21091",,,,,
UNFCCC Biennial Reports,Historical emissions (BR2),Slovakia,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,"61,7447","44,58023","41,10077","42,47679","38,34371",,"35,77354",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Slovenia,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,"15,08952","15,27821","15,48454","16,94995","16,37965",,"15,16627",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Spain,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,"229,788","265,556","311,165","368,511","283,141",,"251,874",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Switzerland,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,"44,02049","43,34051","43,49021","45,71775","45,03702",,"43,16041",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Turkey,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,"153,82686","184,29666","239,02841","285,9269","326,10511",,,,,
UNFCCC Biennial Reports,Historical emissions (BR2),United Kingdom,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,"596,43523","561,24967","561,17043","563,37783","507,59193",,"475,17969",,,
UNFCCC Biennial Reports,Historical emissions (BR2),United States,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,5116,5442,5994,6125,5695,,5495,,,
UNFCCC Biennial Reports,Historical emissions (BR2),European Union,Emissions|GHG Emissions by gas without LULUCF|F-gases,Mt CO2e/yr,"71,193","82,018","76,836","86,89","106,06",,"113,843",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Australia,Emissions|GHG Emissions by gas without LULUCF|HFCs,Mt CO2e/yr,"1,42468","1,00403","1,6132","5,00248","8,16607",,"9,96479",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Belarus,Emissions|GHG Emissions by gas without LULUCF|HFCs,Mt CO2e/yr,,"0,00284","0,00935","0,02619","0,0131",,,,,
UNFCCC Biennial Reports,Historical emissions (BR2),Belgium,Emissions|GHG Emissions by gas without LULUCF|HFCs,Mt CO2e/yr,,"0,49832","1,11911","1,74187","2,38711",,"2,52864",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Bulgaria,Emissions|GHG Emissions by gas without LULUCF|HFCs,Mt CO2e/yr,,"0,00299","0,02562","0,15754","0,60018",,"0,89835",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Canada,Emissions|GHG Emissions by gas without LULUCF|HFCs,Mt CO2e/yr,1,1,"3,6","5,3","5,7",,"6,4",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Croatia,Emissions|GHG Emissions by gas without LULUCF|HFCs,Mt CO2e/yr,,"0,05728","0,19921","0,38612","0,54395",,"0,57771",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Cyprus,Emissions|GHG Emissions by gas without LULUCF|HFCs,Mt CO2e/yr,"0,00017","0,00901","0,02058","0,09105","0,24558",,"0,32711",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Czech Republic,Emissions|GHG Emissions by gas without LULUCF|HFCs,Mt CO2e/yr,,"0,00023","0,20466","0,70622","1,96206","2,24049",,,,
UNFCCC Biennial Reports,Historical emissions (BR2),Denmark,Emissions|GHG Emissions by gas without LULUCF|HFCs,Mt CO2e/yr,,"0,242","0,703","0,933","0,95",,"0,782",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Estonia,Emissions|GHG Emissions by gas without LULUCF|HFCs,Mt CO2e/yr,,"0,02845","0,07915","0,13496","0,17543",,"0,2036",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Finland,Emissions|GHG Emissions by gas without LULUCF|HFCs,Mt CO2e/yr,"0,00002","0,0269","0,55932","0,89542","1,82034",,"1,55694",,,
UNFCCC Biennial Reports,Historical emissions (BR2),France,Emissions|GHG Emissions by gas without LULUCF|HFCs,Mt CO2e/yr,"4,4022","1,93194","6,57523","13,12004","17,81511",,"19,70473",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Germany,Emissions|GHG Emissions by gas without LULUCF|HFCs,Mt CO2e/yr,"5,7542","8,3544","8,01988","9,58135","10,24248",,"10,74197",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Hungary,Emissions|GHG Emissions by gas without LULUCF|HFCs,Mt CO2e/yr,,"0,04165","0,27344","0,80402","1,22301",,"1,27944",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Iceland,Emissions|GHG Emissions by gas without LULUCF|HFCs,Mt CO2e/yr,,"0,00851","0,03578","0,05842","0,12254","0,12135",,,,
UNFCCC Biennial Reports,Historical emissions (BR2),Ireland,Emissions|GHG Emissions by gas without LULUCF|HFCs,Mt CO2e/yr,"0,00059","0,04112","0,3036","0,93929","1,12764",,"1,27674",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Italy,Emissions|GHG Emissions by gas without LULUCF|HFCs,Mt CO2e/yr,"0,444","0,81344","2,09816","5,99832","9,72527",,"11,51821",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Japan,Emissions|GHG Emissions by gas without LULUCF|HFCs,Mt CO2e/yr,"15,93231","25,21233","22,84661","12,72424","23,11401",,"31,77663",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Kazakhstan,Emissions|GHG Emissions by gas without LULUCF|HFCs,Mt CO2e/yr,,"0,166","0,261",,"0,958",,"0,999",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Latvia,Emissions|GHG Emissions by gas without LULUCF|HFCs,Mt CO2e/yr,,"0,00067","0,00547","0,02451","0,07968",,"0,10846",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Liechtenstein,Emissions|GHG Emissions by gas without LULUCF|HFCs,Mt CO2e/yr,0,"0,00135","0,0041","0,00742","0,01064",,"0,01222",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Lithuania,Emissions|GHG Emissions by gas without LULUCF|HFCs,Mt CO2e/yr,,"0,00329","0,016","0,08188","0,22971",,"0,31424",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Luxembourg,Emissions|GHG Emissions by gas without LULUCF|HFCs,Mt CO2e/yr,0,"0,0179","0,02898","0,03899","0,05233",,"0,06117",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Malta,Emissions|GHG Emissions by gas without LULUCF|HFCs,Mt CO2e/yr,0,0,"0,00209","0,03918","0,14226",,"0,21495",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Monaco,Emissions|GHG Emissions by gas without LULUCF|HFCs,Mt CO2e/yr,"0,00038","0,0007","0,00567","0,00665","0,00803",,"0,00954",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Netherlands,Emissions|GHG Emissions by gas without LULUCF|HFCs,Mt CO2e/yr,"5,60633","7,57742","4,71415","1,6378","2,29262",,"2,29262",,,
UNFCCC Biennial Reports,Historical emissions (BR2),New Zealand,Emissions|GHG Emissions by gas without LULUCF|HFCs,Mt CO2e/yr,0,"0,1362","0,28271","0,84722","1,25487",,"1,61524",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Norway,Emissions|GHG Emissions by gas without LULUCF|HFCs,Mt CO2e/yr,"0,00004","0,092","0,38327","0,61426","1,0646","1,10589",,,,
UNFCCC Biennial Reports,Historical emissions (BR2),Poland,Emissions|GHG Emissions by gas without LULUCF|HFCs,Mt CO2e/yr,,"0,09734","1,73919","5,31772","8,30403",,"9,60678",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Portugal,Emissions|GHG Emissions by gas without LULUCF|HFCs,Mt CO2e/yr,0,"0,03065","0,28845","0,84136","1,50823",,"1,72782",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Romania,Emissions|GHG Emissions by gas without LULUCF|HFCs,Mt CO2e/yr,"0,00018","0,00253","0,07082","0,36891","0,98246",,"1,29858",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Russia,Emissions|GHG Emissions by gas without LULUCF|HFCs,Mt CO2e/yr,"28,40978","12,22079","21,0372","15,45086","10,8599",,,,,
UNFCCC Biennial Reports,Historical emissions (BR2),Slovakia,Emissions|GHG Emissions by gas without LULUCF|HFCs,Mt CO2e/yr,,"0,01049","0,0847","0,24061","0,52957",,"0,53514",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Slovenia,Emissions|GHG Emissions by gas without LULUCF|HFCs,Mt CO2e/yr,0,"0,03501","0,04511","0,14711","0,2567",,"0,27753",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Spain,Emissions|GHG Emissions by gas without LULUCF|HFCs,Mt CO2e/yr,"3,082","6,141","10,448","7,298","9,762",,"8,699",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Switzerland,Emissions|GHG Emissions by gas without LULUCF|HFCs,Mt CO2e/yr,"0,00002","0,2459","0,6251","1,0706","1,33541",,"1,5199",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Turkey,Emissions|GHG Emissions by gas without LULUCF|HFCs,Mt CO2e/yr,,,"0,90027","2,6169","4,88228",,,,,
UNFCCC Biennial Reports,Historical emissions (BR2),United Kingdom,Emissions|GHG Emissions by gas without LULUCF|HFCs,Mt CO2e/yr,"14,55254","19,55893","10,4723","13,16993","15,7085",,"16,26392",,,
UNFCCC Biennial Reports,Historical emissions (BR2),United States,Emissions|GHG Emissions by gas without LULUCF|HFCs,Mt CO2e/yr,47,77,125,131,153,,163,,,
UNFCCC Biennial Reports,Historical emissions (BR2),Australia,Emissions|GHG Emissions by gas without LULUCF|N2O,Mt CO2e/yr,"16,89994","17,68556","21,63157","22,9034","22,33049",,"22,52947",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Belarus,Emissions|GHG Emissions by gas without LULUCF|N2O,Mt CO2e/yr,"20,12722","13,53214","14,41422","14,35983","15,89052",,"16,19838",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Belgium,Emissions|GHG Emissions by gas without LULUCF|N2O,Mt CO2e/yr,"9,63773","10,4278","9,86027","8,15306","7,29902",,"5,80772",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Bulgaria,Emissions|GHG Emissions by gas without LULUCF|N2O,Mt CO2e/yr,"9,94843","4,82313","3,86455","4,061","3,54921",,"4,82313",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Canada,Emissions|GHG Emissions by gas without LULUCF|N2O,Mt CO2e/yr,42,46,40,41,38,,41,,,
UNFCCC Biennial Reports,Historical emissions (BR2),Croatia,Emissions|GHG Emissions by gas without LULUCF|N2O,Mt CO2e/yr,"2,8381","2,24423","2,395","2,42313","2,30436",,"1,70658",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Cyprus,Emissions|GHG Emissions by gas without LULUCF|N2O,Mt CO2e/yr,"0,30921","0,39588","0,36056","0,35831","0,37628",,"0,326",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Czech Republic,Emissions|GHG Emissions by gas without LULUCF|N2O,Mt CO2e/yr,"10,57392","7,40222","7,00155","6,75379","5,96535","6,07537",,,,
UNFCCC Biennial Reports,Historical emissions (BR2),Denmark,Emissions|GHG Emissions by gas without LULUCF|N2O,Mt CO2e/yr,"7,85","7,121","6,874","5,426","5,138",,"5,132",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Estonia,Emissions|GHG Emissions by gas without LULUCF|N2O,Mt CO2e/yr,"1,40014","0,69965","0,60417","0,62806","0,7265",,"0,77894",,,
UNFCCC Biennial Reports,Historical emissions (BR2),European Union,Emissions|GHG Emissions by gas without LULUCF|N2O,Mt CO2e/yr,"405,082","365,735","325,23","303,724","257,197",,"250,5",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Finland,Emissions|GHG Emissions by gas without LULUCF|N2O,Mt CO2e/yr,"6,33895","5,9892","5,62861","5,92662","4,67995",,"4,57366",,,
UNFCCC Biennial Reports,Historical emissions (BR2),France,Emissions|GHG Emissions by gas without LULUCF|N2O,Mt CO2e/yr,"70,61411","71,59662","59,48531","51,68435","46,00569",,"44,38251",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Germany,Emissions|GHG Emissions by gas without LULUCF|N2O,Mt CO2e/yr,"64,84596","60,77776","42,815","43,15689","36,34843",,"37,16297",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Hungary,Emissions|GHG Emissions by gas without LULUCF|N2O,Mt CO2e/yr,"8,32683","4,80094","5,44547","5,78552","3,83733",,"4,32243",,,
UNFCCC Biennial Reports,Historical emissions (BR2),Iceland,Emissions|GHG Emissions by gas without LULUCF|N2O,Mt CO2e/yr,"0,5209","0,47742","0,49507","0,44968","0,45368","0,44845",,,,
