Model,Scenario,Region,ESP Indicator Name,Unit of Entry,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
IEO,Reference,World,Energy|Final Energy Use by Sector|Electricity,EJ/yr,"213,444646","219,855037","222,327746","227,359885","232,4096425","236,246361","242,6636095","247,532329","253,118765","259,148512","264,3641155","269,474219","274,643719","279,1056305","283,3391345","287,615577","291,7822995","296,004937","300,3123965","304,564785","308,801243","313,421088","318,082289","322,6117205","327,2891685","331,9929915","336,714855","341,497381","346,394269","351,183547","356,2345705"
IEO,Reference,World,Energy|Final Energy Use by Sector|Industry,EJ/yr,"220,843572","228,9547285","234,5605765","236,069754","239,6076965","241,379569","246,12728","247,8345865","251,5188575","255,6474945","259,358879","262,8018715","266,564951","270,06101","273,461275","277,0293905","280,28185","283,51437","286,900076","290,2303945","293,31743","296,82847","300,244771","303,428128","306,7255305","310,1622985","313,440078","316,6210085","320,0231725","322,889502","326,067162"
IEO,Reference,World,Energy|Final Energy Use by Sector|Transportation,EJ/yr,"105,8204035","108,4887095","109,9646545","112,1267715","112,122446","115,023274","116,2984525","117,8176525","118,9635935","120,6923165","122,137772","123,3931165","124,7905695","126,3068155","127,9718165","129,678068","131,459119","133,2309915","135,0996075","136,9342525","138,831037","140,873939","142,9950165","145,2134705","147,570024","150,051384","152,627061","155,2758495","157,9513295","160,636621","163,3449115"
IEO,Reference,Africa,Energy|Primary Energy Use|Coal,EJ/yr,,"4,809745","5,01969",,,,,,,,"5,645305",,,,,"6,08524",,,,,"6,362705",,,,,"6,765715",,,,,"7,3428"
IEO,Reference,Australia/New Zealand,Energy|Primary Energy Use|Coal,EJ/yr,,"2,25348","2,216555",,,,,,,,"2,070965",,,,,"2,03826",,,,,"1,99606",,,,,"1,96863",,,,,"1,986565"
IEO,Reference,Brazil,Energy|Primary Energy Use|Coal,EJ/yr,,"0,56759","0,58658",,,,,,,,"0,55704",,,,,"0,60135",,,,,"0,64566",,,,,"0,691025",,,,,"0,7385"
IEO,Reference,Canada,Energy|Primary Energy Use|Coal,EJ/yr,,"0,771205","0,77859",,,,,,,,"0,610845",,,,,"0,62034",,,,,"0,41356",,,,,"0,43255",,,,,"0,38191"
IEO,Reference,China,Energy|Primary Energy Use|Coal,EJ/yr,,"79,56388","80,6653",,,,,,,,"91,34823",,,,,"92,83156",,,,,"91,8272",,,,,"90,091725",,,,,"87,9026"
IEO,Reference,European Union,Energy|Primary Energy Use|Coal,EJ/yr,,"13,652755","14,14122",,,,,,,,"13,878525",,,,,"14,06315",,,,,"13,78041",,,,,"13,505055",,,,,"13,315155"
IEO,Reference,India,Energy|Primary Energy Use|Coal,EJ/yr,,"12,5545","13,6939",,,,,,,,"16,09297",,,,,"17,579465",,,,,"19,27485",,,,,"22,284765",,,,,"26,114415"
IEO,Reference,Japan,Energy|Primary Energy Use|Coal,EJ/yr,,"4,575535","4,826625",,,,,,,,"4,784425",,,,,"4,689475",,,,,"4,560765",,,,,"4,400405",,,,,"4,176745"
IEO,Reference,Mexico/Chile,Energy|Primary Energy Use|Coal,EJ/yr,,"0,640385","0,61823",,,,,,,,"0,608735",,,,,"0,604515",,,,,"0,612955",,,,,"0,633",,,,,"0,663595"
IEO,Reference,Middle East,Energy|Primary Energy Use|Coal,EJ/yr,,"0,07385","0,096005",,,,,,,,"0,12027",,,,,"0,1477",,,,,"0,17935",,,,,"0,205725",,,,,"0,23421"
IEO,Reference,Russia,Energy|Primary Energy Use|Coal,EJ/yr,,"4,94584","5,72654",,,,,,,,"5,6126",,,,,"5,636865",,,,,"5,85103",,,,,"6,004005",,,,,"5,814105"
IEO,Reference,South Korea,Energy|Primary Energy Use|Coal,EJ/yr,,"3,39077","3,21142",,,,,,,,"3,94148",,,,,"3,97102",,,,,"4,05331",,,,,"4,242155",,,,,"4,497465"
IEO,Reference,United States,Energy|Primary Energy Use|Coal,EJ/yr,,"20,70121","18,284205",,,,,,,,"20,23068",,,,,"20,392095",,,,,"20,212745",,,,,"20,075595",,,,,"20,05344"
IEO,Reference,World,Energy|Primary Energy Use|Coal,EJ/yr,,"160,344175","161,698795",,,,,,,,"177,888825",,,,,"182,67325",,,,,"184,041585",,,,,"186,676975",,,,,"190,090955"
IEO,Reference,Africa,Energy|Primary Energy Use|Gas,EJ/yr,,"4,123995","4,73906",,,,,,,,"5,77718",,,,,"6,58742",,,,,"8,09396",,,,,"9,89801",,,,,"11,728435"
IEO,Reference,Australia/New Zealand,Energy|Primary Energy Use|Gas,EJ/yr,,"1,513925","1,52975",,,,,,,,"1,752355",,,,,"2,08468",,,,,"2,42228",,,,,"2,8485",,,,,"3,38233"
IEO,Reference,Brazil,Energy|Primary Energy Use|Gas,EJ/yr,,"0,933675","1,129905",,,,,,,,"1,42636",,,,,"1,57828",,,,,"1,767125",,,,,"1,99606",,,,,"2,288295"
IEO,Reference,Canada,Energy|Primary Energy Use|Gas,EJ/yr,,"3,936205","3,915105",,,,,,,,"4,077575",,,,,"4,467925",,,,,"4,99859",,,,,"5,49655",,,,,"5,932265"
IEO,Reference,China,Energy|Primary Energy Use|Gas,EJ/yr,,"4,87832","5,35307",,,,,,,,"9,622655",,,,,"14,26782",,,,,"18,5258",,,,,"23,89997",,,,,"29,053645"
IEO,Reference,European Union,Energy|Primary Energy Use|Gas,EJ/yr,,"19,57025","18,76001",,,,,,,,"20,22224",,,,,"21,693965",,,,,"23,55393",,,,,"24,96763",,,,,"26,74214"
IEO,Reference,India,Energy|Primary Energy Use|Gas,EJ/yr,,"2,385355","2,1944",,,,,,,,"2,438105",,,,,"3,043675",,,,,"3,97313",,,,,"5,191655",,,,,"6,3511"
IEO,Reference,Japan,Energy|Primary Energy Use|Gas,EJ/yr,,"4,73062","4,911025",,,,,,,,"5,43114",,,,,"5,957585",,,,,"6,05781",,,,,"6,26459",,,,,"6,35321"
IEO,Reference,Mexico/Chile,Energy|Primary Energy Use|Gas,EJ/yr,,"2,69869","2,72612",,,,,,,,"2,936065",,,,,"3,402375",,,,,"3,83387",,,,,"4,40357",,,,,"5,018635"
IEO,Reference,Middle East,Energy|Primary Energy Use|Gas,EJ/yr,,"14,67927","15,45575",,,,,,,,"18,67772",,,,,"21,609565",,,,,"24,799885",,,,,"27,55871",,,,,"30,463125"
IEO,Reference,Russia,Energy|Primary Energy Use|Gas,EJ/yr,,"16,17104","16,575105",,,,,,,,"16,186865",,,,,"16,67533",,,,,"17,0699",,,,,"17,38218",,,,,"16,89055"
IEO,Reference,South Korea,Energy|Primary Energy Use|Gas,EJ/yr,,"1,731255","1,87157",,,,,,,,"2,23871",,,,,"2,322055",,,,,"2,484525",,,,,"2,83584",,,,,"3,13546"
IEO,Reference,United States,Energy|Primary Energy Use|Gas,EJ/yr,,"25,819015","26,93204",,,,,,,,"27,57981",,,,,"28,359455",,,,,"29,6244",,,,,"30,404045",,,,,"31,33561"
IEO,Reference,World,Energy|Primary Energy Use|Gas,EJ/yr,,"123,566875","126,40588",,,,,,,,"140,51756",,,,,"157,282565",,,,,"175,806255",,,,,"195,4071",,,,,"214,461455"
IEO,Reference,Africa,Energy|Primary Energy Use|Nuclear,EJ/yr,,"13,6517","13,082",,,,,,,,"14,44295",,,,,"21,9229",,,,,"29,2235",,,,,"36,95665",,,,,"44,3522"
IEO,Reference,Australia/New Zealand,Energy|Primary Energy Use|Nuclear,EJ/yr,,0,0,,,,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
IEO,Reference,Brazil,Energy|Primary Energy Use|Nuclear,EJ/yr,,"15,60345","16,00435",,,,,,,,"24,5815",,,,,"24,5815",,,,,"57,3498",,,,,"57,3498",,,,,"57,3498"
IEO,Reference,Canada,Energy|Primary Energy Use|Nuclear,EJ/yr,,"93,1776","93,9583",,,,,,,,"91,0254",,,,,"75,97055",,,,,"75,97055",,,,,"71,15975",,,,,"64,97745"
IEO,Reference,China,Energy|Primary Energy Use|Nuclear,EJ/yr,,"87,11135","97,74575",,,,,,,,"347,2849",,,,,"476,6912",,,,,"795,5122",,,,,"1037,30765",,,,,"1279,09255"
IEO,Reference,European Union,Energy|Primary Energy Use|Nuclear,EJ/yr,,"908,5238","883,4359",,,,,,,,"891,52775",,,,,"927,1973",,,,,"981,18165",,,,,"1000,19275",,,,,"944,858"
IEO,Reference,India,Energy|Primary Energy Use|Nuclear,EJ/yr,,"30,54225","31,2913",,,,,,,,"70,61115",,,,,"123,0341",,,,,"216,8447",,,,,"233,7458",,,,,"262,1464"
IEO,Reference,Japan,Energy|Primary Energy Use|Nuclear,EJ/yr,,"164,7699","18,17765",,,,,,,,"176,38545",,,,,"189,59405",,,,,"184,7727",,,,,"178,15785",,,,,"153,5658"
IEO,Reference,Mexico/Chile,Energy|Primary Energy Use|Nuclear,EJ/yr,,"9,82205","8,87255",,,,,,,,"12,33295",,,,,"12,33295",,,,,"21,38485",,,,,"21,38485",,,,,"30,43675"
IEO,Reference,Middle East,Energy|Primary Energy Use|Nuclear,EJ/yr,,"0,1055","1,40315",,,,,,,,"42,31605",,,,,"66,74985",,,,,"100,63645",,,,,"134,5125",,,,,"160,4655"
IEO,Reference,Russia,Energy|Primary Energy Use|Nuclear,EJ/yr,,"170,9311","175,43595",,,,,,,,"247,1021",,,,,"282,107",,,,,"252,3349",,,,,"240,99365",,,,,"234,91685"
IEO,Reference,South Korea,Energy|Primary Energy Use|Nuclear,EJ/yr,,"155,8868","151,44525",,,,,,,,"225,33745",,,,,"271,9157",,,,,"296,86645",,,,,"296,86645",,,,,"296,86645"
IEO,Reference,United States,Energy|Primary Energy Use|Nuclear,EJ/yr,,"833,661","811,64315",,,,,,,,"847,9035",,,,,"851,9125",,,,,"852,7565",,,,,"856,9765",,,,,"879,026"
IEO,Reference,World,Energy|Primary Energy Use|Nuclear,EJ/yr,,"2656,20515","2473,764",,,,,,,,"3218,9316",,,,,"3590,8824",,,,,"4163,241",,,,,"4484,7839",,,,,"4748,5128"
IEO,Reference,Africa,Energy|Primary Energy Use|Oil,EJ/yr,,"3,636585","3,807495",,,,,,,,"4,78759",,,,,"5,34252",,,,,"5,80461",,,,,"6,41862",,,,,"7,310095"
IEO,Reference,Australia/New Zealand,Energy|Primary Energy Use|Oil,EJ/yr,,"1,26811","1,292375",,,,,,,,"1,42636",,,,,"1,465395",,,,,"1,48966",,,,,"1,53186",,,,,"1,61204"
IEO,Reference,Brazil,Energy|Primary Energy Use|Oil,EJ/yr,,"2,929735","3,083765",,,,,,,,"3,592275",,,,,"3,94148",,,,,"4,28752",,,,,"4,62723",,,,,"4,967995"
IEO,Reference,Canada,Energy|Primary Energy Use|Oil,EJ/yr,,"2,43705","2,48136",,,,,,,,"2,516175",,,,,"2,50668",,,,,"2,52145",,,,,"2,57209",,,,,"2,642775"
IEO,Reference,China,Energy|Primary Energy Use|Oil,EJ/yr,,"10,02672","10,734625",,,,,,,,"13,40905",,,,,"14,566385",,,,,"15,625605",,,,,"16,511805",,,,,"17,25769"
IEO,Reference,European Union,Energy|Primary Energy Use|Oil,EJ/yr,,"15,279565","14,82486",,,,,,,,"14,456665",,,,,"14,31635",,,,,"14,40497",,,,,"14,54634",,,,,"14,743625"
IEO,Reference,India,Energy|Primary Energy Use|Oil,EJ/yr,,"3,651355","3,81699",,,,,,,,"4,79392",,,,,"5,474395",,,,,"6,2667",,,,,"7,35124",,,,,"8,717465"
IEO,Reference,Japan,Energy|Primary Energy Use|Oil,EJ/yr,,"4,68631","4,953225",,,,,,,,"4,123995",,,,,"3,950975",,,,,"3,856025",,,,,"3,75158",,,,,"3,58278"
IEO,Reference,Mexico/Chile,Energy|Primary Energy Use|Oil,EJ/yr,,"2,579475","2,560485",,,,,,,,"2,507735",,,,,"2,49402",,,,,"2,634335",,,,,"2,81896",,,,,"3,03207"
IEO,Reference,Middle East,Energy|Primary Energy Use|Oil,EJ/yr,,"7,805945","8,128775",,,,,,,,"10,50569",,,,,"10,9931",,,,,"11,89618",,,,,"12,98916",,,,,"13,95976"
IEO,Reference,Russia,Energy|Primary Energy Use|Oil,EJ/yr,,"3,61021","3,634475",,,,,,,,"3,85286",,,,,"4,00056",,,,,"3,96047",,,,,"3,93093",,,,,"3,78745"
IEO,Reference,South Korea,Energy|Primary Energy Use|Oil,EJ/yr,,"2,383245","2,44971",,,,,,,,"2,54466",,,,,"2,547825",,,,,"2,568925",,,,,"2,62062",,,,,"2,689195"
IEO,Reference,United States,Energy|Primary Energy Use|Oil,EJ/yr,,"19,900465","19,48163",,,,,,,,"20,72653",,,,,"20,69066",,,,,"20,47755",,,,,"20,34673",,,,,"20,328795"
IEO,Reference,World,Energy|Primary Energy Use|Oil,EJ/yr,,"93,972015","95,27072",,,,,,,,"105,790125",,,,,"110,204245",,,,,"115,04775",,,,,"120,912495",,,,,"127,537895"
IEO,Reference,Africa,Energy|Primary Energy Use|Other,EJ/yr,,"4,55971","4,76227",,,,,,,,"5,66535",,,,,"7,175055",,,,,"8,24377",,,,,"9,45913",,,,,"10,86861"
IEO,Reference,Australia/New Zealand,Energy|Primary Energy Use|Other,EJ/yr,,"0,77437","0,766985",,,,,,,,"1,220635",,,,,"1,31031",,,,,"1,4348",,,,,"1,61415",,,,,"1,876845"
IEO,Reference,Brazil,Energy|Primary Energy Use|Other,EJ/yr,,"7,339635","7,20987",,,,,,,,"7,341745",,,,,"8,40624",,,,,"9,097265",,,,,"10,32001",,,,,"11,67463"
IEO,Reference,Canada,Energy|Primary Energy Use|Other,EJ/yr,,"4,55971","4,45843",,,,,,,,"5,098815",,,,,"5,432195",,,,,"5,76874",,,,,"6,105285",,,,,"6,613795"
IEO,Reference,China,Energy|Primary Energy Use|Other,EJ/yr,,"9,33886","12,013285",,,,,,,,"22,20564",,,,,"24,95075",,,,,"27,646275",,,,,"30,351295",,,,,"33,071085"
IEO,Reference,European Union,Energy|Primary Energy Use|Other,EJ/yr,,"11,25052","12,18314",,,,,,,,"16,60148",,,,,"17,613225",,,,,"18,22407",,,,,"19,48585",,,,,"20,632635"
IEO,Reference,India,Energy|Primary Energy Use|Other,EJ/yr,,"3,53003","3,45618",,,,,,,,"4,92263",,,,,"6,704525",,,,,"8,126665",,,,,"9,628985",,,,,"11,376065"
IEO,Reference,Japan,Energy|Primary Energy Use|Other,EJ/yr,,"1,66479","1,67745",,,,,,,,"2,383245",,,,,"2,630115",,,,,"2,870655",,,,,"2,92446",,,,,"2,900195"
IEO,Reference,Mexico/Chile,Energy|Primary Energy Use|Other,EJ/yr,,"0,944225","1,055",,,,,,,,"1,554015",,,,,"1,89267",,,,,"2,184905",,,,,"2,51301",,,,,"2,885425"
IEO,Reference,Middle East,Energy|Primary Energy Use|Other,EJ/yr,,"0,22999","0,24476",,,,,,,,"0,794415",,,,,"1,47067",,,,,"1,66057",,,,,"2,419115",,,,,"2,739835"
IEO,Reference,Russia,Energy|Primary Energy Use|Other,EJ/yr,,"1,8357","1,807215",,,,,,,,"1,931705",,,,,"2,30412",,,,,"2,490855",,,,,"2,60796",,,,,"2,60796"
IEO,Reference,South Korea,Energy|Primary Energy Use|Other,EJ/yr,,"0,17724","0,18146",,,,,,,,"0,710015",,,,,"0,878815",,,,,"1,06133",,,,,"1,142565",,,,,"1,22802"
IEO,Reference,United States,Energy|Primary Energy Use|Other,EJ/yr,,"8,36193","8,137215",,,,,,,,"9,84526",,,,,"10,213455",,,,,"10,485645",,,,,"11,02264",,,,,"11,9004"
IEO,Reference,World,Energy|Primary Energy Use|Other,EJ/yr,,"63,693515","67,278405",,,,,,,,"91,77023",,,,,"104,247715",,,,,"114,0877",,,,,"126,044015",,,,,"138,5848"
IEO,Reference,Africa,Energy|Primary Energy Use|Total,EJ/yr,,"21,22027","22,68883",,,,,,,,"27,58192",,,,,"31,640505",,,,,"35,622075",,,,,"40,515165",,,,,"46,380965"
IEO,Reference,Australia/New Zealand,Energy|Primary Energy Use|Total,EJ/yr,,"7,316425","7,206705",,,,,,,,"8,00745",,,,,"8,493805",,,,,"8,981215",,,,,"9,669075",,,,,"10,671325"
IEO,Reference,Brazil,Energy|Primary Energy Use|Total,EJ/yr,,"15,593955","16,070815",,,,,,,,"17,191225",,,,,"19,14614",,,,,"21,08101",,,,,"23,253255",,,,,"25,683975"
IEO,Reference,Canada,Energy|Primary Energy Use|Total,EJ/yr,,"15,27429","15,28484",,,,,,,,"15,90307",,,,,"16,46011",,,,,"17,159575",,,,,"18,07637",,,,,"19,064905"
IEO,Reference,China,Energy|Primary Energy Use|Total,EJ/yr,,"115,46553","121,351375",,,,,,,,"155,36774",,,,,"168,17755",,,,,"179,76145",,,,,"190,650105",,,,,"200,55128"
IEO,Reference,European Union,Energy|Primary Energy Use|Total,EJ/yr,,"86,48468","85,83691",,,,,,,,"89,52097",,,,,"92,298785",,,,,"95,275995",,,,,"98,189905",,,,,"100,76938"
IEO,Reference,India,Energy|Primary Energy Use|Total,EJ/yr,,"26,33702","27,599855",,,,,,,,"34,57446",,,,,"40,53943",,,,,"47,364225",,,,,"55,709275",,,,,"65,776085"
IEO,Reference,Japan,Energy|Primary Energy Use|Total,EJ/yr,,"22,36178","21,907075",,,,,,,,"23,084455",,,,,"23,56659",,,,,"23,5476",,,,,"23,38513",,,,,"22,641355"
IEO,Reference,Mexico/Chile,Energy|Primary Energy Use|Total,EJ/yr,,"9,83049","9,707055",,,,,,,,"10,325285",,,,,"11,080665",,,,,"12,21268",,,,,"13,538815",,,,,"15,12026"
IEO,Reference,Middle East,Energy|Primary Energy Use|Total,EJ/yr,,"31,52762","33,434005",,,,,,,,"43,05877",,,,,"47,904385",,,,,"53,53281",,,,,"59,69823",,,,,"65,242255"
IEO,Reference,Russia,Energy|Primary Energy Use|Total,EJ/yr,,"32,55308","33,815915",,,,,,,,"34,99435",,,,,"36,607445",,,,,"37,0305",,,,,"37,451445",,,,,"36,398555"
IEO,Reference,South Korea,Energy|Primary Energy Use|Total,EJ/yr,,"11,94049","12,02489",,,,,,,,"14,67294",,,,,"15,46208",,,,,"16,220625",,,,,"16,999215",,,,,"17,82317"
IEO,Reference,United States,Energy|Primary Energy Use|Total,EJ/yr,,"102,074415","99,58989",,,,,,,,"106,38831",,,,,"107,577295",,,,,"108,52996",,,,,"109,55753",,,,,"111,544095"
IEO,Reference,World,Energy|Primary Energy Use|Total,EJ/yr,,"570,255985","579,48618",,,,,,,,"663,53592",,,,,"710,96661",,,,,"757,208315",,,,,"807,65736",,,,,"859,775415"
IEO,Reference,Africa,Energy|Secondary Energy|Electricity,EJ/yr,"2,3005296","2,3719212","2,4564204","2,4571476","2,5295364","2,6149176","2,6892","2,7401436","2,8096344","2,8924848","2,9786076","3,0737196","3,1780044","3,2865588","3,3935544","3,4927848","3,5965764","3,711276","3,8285388","3,9473496","4,0628448","4,1898456","4,334364","4,4779428","4,6254816","4,7796948","4,9322916","5,0864184","5,2435872","5,4078516","5,5790928"
IEO,Reference,Australia/New Zealand,Energy|Secondary Energy|Electricity,EJ/yr,"1,0183752","1,0215108","1,0026936","1,0062756","1,0250856","1,0482444","1,0807992","1,1069028","1,1288124","1,1558556","1,1809584","1,2054924","1,2304548","1,2574944","1,2829248","1,3109688","1,338408","1,3619916","1,3890132","1,4175252","1,44819","1,4778864","1,5139728","1,5509412","1,5939612","1,6397568","1,688022","1,7396064","1,7957952","1,8524124","1,9087776"
IEO,Reference,Brazil,Energy|Secondary Energy|Electricity,EJ/yr,"1,8245772","1,909404","1,9354068","2,0982204","2,0695716","2,0262096","2,0175552","2,0303964","2,0939688","2,1611232","2,2157424","2,2731012","2,3298912","2,3872608","2,4433164","2,4980652","2,5520796","2,6059248","2,6608392","2,7155196","2,7705132","2,8369116","2,9034612","2,9709144","3,0370536","3,10527","3,1757688","3,2490072","3,323844","3,3984216","3,4769412"
IEO,Reference,Canada,Energy|Secondary Energy|Electricity,EJ/yr,"2,1092508","2,256138","2,218716","2,2390092","2,270322","2,2847832","2,3119956","2,354724","2,4047136","2,448864","2,4901956","2,5276284","2,5668288","2,6083152","2,6499096","2,6926092","2,7347904","2,7759024","2,8201428","2,8658412","2,9132928","2,96343","3,0120768","3,0626064","3,1148928","3,16791","3,2215644","3,276684","3,334464","3,3912684","3,4494228"
IEO,Reference,China,Energy|Secondary Energy|Electricity,EJ/yr,"14,5867716","16,3697076","17,1762012","18,4182156","19,4561712","20,1871764","21,1994676","21,9873384","22,6703196","23,4362232","24,065046","24,7286556","25,2977652","25,8956208","26,4293352","26,990676","27,46017","27,937926","28,4136228","28,8554256","29,3207544","29,8075968","30,290508","30,7347768","31,1951628","31,6601532","32,1136812","32,5660608","33,046452","33,498054","33,9328908"
IEO,Reference,European Union,Energy|Secondary Energy|Electricity,EJ/yr,"12,6097668","12,4389468","12,5390052","12,6742752","12,80925","12,9477024","13,2158052","13,3937532","13,5431748","13,721022","13,887594","14,0556312","14,2228872","14,3871552","14,5521288","14,7234312","14,8935168","15,0639084","15,2392104","15,4141596","15,5814156","15,7638528","15,9454728","16,1331336","16,3219068","16,5242952","16,7246748","16,929522","17,1481716","17,3678148","17,6015916"
IEO,Reference,India,Energy|Secondary Energy|Electricity,EJ/yr,"3,2842872","3,6225432","3,7889964","3,815712","3,957768","4,0730904","4,24575","4,415256","4,599144","4,796478","4,9933836","5,1914376","5,4009108","5,6117844","5,8121208","6,0100236","6,2114472","6,4191204","6,6330756","6,8528772","7,0772688","7,3313388","7,5902292","7,8558012","8,1280548","8,408466","8,6956056","8,9916696","9,2938824","9,602676","9,9689004"
IEO,Reference,Japan,Energy|Secondary Energy|Electricity,EJ/yr,"3,7639728","3,720078","3,4863552","3,5497008","3,5514432","3,632832","3,69675","3,7286604","3,7536876","3,7807092","3,8091024","3,8409084","3,8709396","3,897","3,924522","3,9495312","3,9680172","3,9865212","4,007646","4,0283316","4,046346","4,0672116","4,0866984","4,1067576","4,123476","4,1370084","4,1452236","4,147416","4,1423292","4,1389848","4,1380524"
IEO,Reference,Mexico/Chile,Energy|Secondary Energy|Electricity,EJ/yr,"1,1350332","1,2310344","1,2442284","1,2519036","1,268658","1,2973824","1,340856","1,3645656","1,395846","1,4297904","1,461312","1,4969772","1,5371784","1,5788376","1,6221492","1,6679952","1,7151912","1,7639172","1,8169344","1,8711144","1,927152","1,9844568","2,041506","2,1005856","2,1616632","2,225934","2,289924","2,3570424","2,4294312","2,4975684","2,5679196"
IEO,Reference,Middle East,Energy|Secondary Energy|Electricity,EJ/yr,"2,77938","2,8683396","3,0518568","3,1313952","3,2307336","3,3724152","3,4725924","3,569436","3,663216","3,7684008","3,8836728","4,0161096","4,1418792","4,2698412","4,4004672","4,5409104","4,6747548","4,8029976","4,9364892","5,0719284","5,2140816","5,3741628","5,5222812","5,6676816","5,8208076","5,9773176","6,139116","6,296382","6,4481472","6,6103992","6,7756752"
IEO,Reference,Russia,Energy|Secondary Energy|Electricity,EJ/yr,"3,5340876","3,5920332","3,647718","3,6947448","3,69018","3,6037836","3,595464","3,5867628","3,6307008","3,6830232","3,7179252","3,762252","3,8094588","3,8482884","3,892374","3,940542","3,9843648","4,024368","4,0641228","4,1015628","4,143708","4,1850468","4,2278364","4,26861","4,3107696","4,3427376","4,356522","4,3668468","4,3645968","4,3560288","4,3369272"
IEO,Reference,South Korea,Energy|Secondary Energy|Electricity,EJ/yr,"1,6889112","1,7667108","1,8028008","1,8217008","1,8868752","1,9559808","2,033064","2,0942748","2,1566772","2,21256","2,2611708","2,3038668","2,3415552","2,3760684","2,411334","2,4491088","2,487042","2,525346","2,567628","2,6093124","2,6453052","2,6849376","2,7287748","2,7728532","2,8157472","2,8575108","2,9013804","2,9466576","2,989728","3,0357864","3,08187"
IEO,Reference,United States,Energy|Secondary Energy|Electricity,EJ/yr,"14,85144","14,76828","14,59728","14,64984","14,82876","14,88348","15,0588","15,2262","15,43284","15,59844","15,66504","15,73092","15,83856","15,966","16,11576","16,24752","16,37136","16,50384","16,64028","16,76412","16,88832","16,99452","17,09892","17,2206","17,35416","17,49744","17,65116","17,80164","17,946","18,07308","18,20016"
IEO,Reference,World,Energy|Secondary Energy|Electricity,EJ/yr,"73,6362072","76,324212","77,6139192","79,642962","81,4731192","82,9055808","85,0851432","86,9000328","88,8568596","90,9544356","92,755386","94,6464624","96,5082312","98,3884068","100,2203784","102,075786","103,8235716","105,600924","107,4270312","109,208052","111,025728","112,9658076","114,9074244","116,8436376","118,8467568","120,8931192","122,929326","124,9762644","127,0627596","129,0993336","131,2347384"
IEO,Reference,Africa,Population and Economy|Economy|GDP MER,billion US$2016/yr,,"2099,691","2204,114",,,,,,,,"3123,923",,,,,"3933,842",,,,,"4965,147",,,,,"6276,611",,,,,"7923,729"
IEO,Reference,Australia/New Zealand,Population and Economy|Economy|GDP MER,billion US$2016/yr,,"1567,291","1622,247",,,,,,,,"2006,829",,,,,"2261,182",,,,,"2532,211",,,,,"2870,747",,,,,"3296,326"
IEO,Reference,Brazil,Population and Economy|Economy|GDP MER,billion US$2016/yr,,"2524,214","2568,709",,,,,,,,"2951,685",,,,,"3418,316",,,,,"3889,369",,,,,"4394,588",,,,,"4957,656"
IEO,Reference,Canada,Population and Economy|Economy|GDP MER,billion US$2016/yr,,"1828,134","1863,29",,,,,,,,"2226,565",,,,,"2464,396",,,,,"2717,143",,,,,3003,,,,,"3313,321"
IEO,Reference,China,Population and Economy|Economy|GDP MER,billion US$2016/yr,,"7276,599","7836,895",,,,,,,,"12681,042",,,,,"16164,797",,,,,"19882,368",,,,,"23930,049",,,,,"28341,698"
IEO,Reference,European Union,Population and Economy|Economy|GDP MER,billion US$2016/yr,,"20761,444","20716,707",,,,,,,,"23688,962",,,,,"25893,868",,,,,"28012,864",,,,,"30141,056",,,,,"32436,756"
IEO,Reference,India,Population and Economy|Economy|GDP MER,billion US$2016/yr,,"1900,734","1984,048",,,,,,,,"3384,205",,,,,"4468,97",,,,,"5702,158",,,,,"7171,868",,,,,"8943,935"
IEO,Reference,Japan,Population and Economy|Economy|GDP MER,billion US$2016/yr,,"6026,889","6131,532",,,,,,,,"6582,455",,,,,"6850,184",,,,,"7044,631",,,,,"7207,574",,,,,"7252,454"
IEO,Reference,Mexico/Chile,Population and Economy|Economy|GDP MER,billion US$2016/yr,,"1455,927","1515,151",,,,,,,,"1915,309",,,,,"2253,691",,,,,"2631,552",,,,,"3054,689",,,,,"3530,769"
IEO,Reference,Middle East,Population and Economy|Economy|GDP MER,billion US$2016/yr,,"2588,476","2699,862",,,,,,,,"3598,617",,,,,"4392,619",,,,,"5241,72",,,,,"6150,628",,,,,"7099,576"
IEO,Reference,Russia,Population and Economy|Economy|GDP MER,billion US$2016/yr,,"1749,495","1809,071",,,,,,,,"2014,749",,,,,"2271,17",,,,,"2544,817",,,,,"2858,581",,,,,"3108,534"
IEO,Reference,South Korea,Population and Economy|Economy|GDP MER,billion US$2016/yr,,"1247,84","1276,451",,,,,,,,"1600,335",,,,,"1743,61",,,,,"1900,668",,,,,"2070,574",,,,,"2257,09"
IEO,Reference,United States,Population and Economy|Economy|GDP MER,billion US$2016/yr,,"16522,638","16906,087",,,,,,,,"20680,858",,,,,"23424,962",,,,,"26283,499",,,,,"29324,515",,,,,"32887,668"
IEO,Reference,World,Population and Economy|Economy|GDP MER,billion US$2016/yr,,"74091,71","75929,436",,,,,,,,"95475,468",,,,,"110398,618",,,,,"126190,141",,,,,"143574,178",,,,,"163108,374"
IEO,Reference,Africa,Population and Economy|Economy|GDP PPP,billion US$2016/yr,,"4790,687","5017,573",,,,,,,,"7193,395",,,,,"9124,852",,,,,"11615,12",,,,,"14813,524",,,,,"18858,642"
